Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  [98] bool __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>::operator()<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >) (predefined_ops.h) [127] std::_Deque_iterator<Point, Point&, Point*>::operator+=(long) [141] Point* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, Point*>(__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, Point*)
  [99] __gnu_cxx::__ops::_Val_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}> __gnu_cxx::__ops::__val_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>(__gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>) (predefined_ops.h) [43] std::__new_allocator<Point>::deallocate(Point*, unsigned long) [202] Point* std::uninitialized_copy<std::_Deque_iterator<Point, Point&, Point*>, Point*>(std::_Deque_iterator<Point, Point&, Point*>, std::_Deque_iterator<Point, Point&, Point*>, Point*)
 [100] __gnu_cxx::__ops::_Val_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}> __gnu_cxx::__ops::__val_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>(__gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>) (predefined_ops.h) [44] std::__new_allocator<Point>::allocate(unsigned long, void const*) [203] void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>) (stl_algo.h)
 [157] __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}> __gnu_cxx::__ops::__iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}>(Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}) (predefined_ops.h) [54] std::__new_allocator<Point>::~__new_allocator() [204] void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>) (stl_algo.h)
 [158] __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}> __gnu_cxx::__ops::__iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>(Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}) (predefined_ops.h) [177] std::__new_allocator<Point*>::deallocate(Point**, unsigned long) [142] Point* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, Point*, Point>(__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, Point*, std::allocator<Point>&)
 [159] __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}> __gnu_cxx::__ops::__iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}>(Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}) (predefined_ops.h) [178] std::__new_allocator<Point*>::allocate(unsigned long, void const*) [205] Point* std::__uninitialized_copy_a<std::_Deque_iterator<Point, Point&, Point*>, Point*, Point>(std::_Deque_iterator<Point, Point&, Point*>, std::_Deque_iterator<Point, Point&, Point*>, Point*, std::allocator<Point>&)
 [160] __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}> __gnu_cxx::__ops::__iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>(Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}) (predefined_ops.h) [128] std::__new_allocator<Point*>::~__new_allocator() [103] void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Val_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Val_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>) (stl_algo.h)
  [78] bool __gnu_cxx::operator==<Point*, std::vector<Point, std::allocator<Point> > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&) [85] std::reverse_iterator<std::_Deque_iterator<Point, Point&, Point*> >::reverse_iterator(std::_Deque_iterator<Point, Point&, Point*>) [104] void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Val_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Val_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>) (stl_algo.h)
  [41] __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::difference_type __gnu_cxx::operator-<Point*, std::vector<Point, std::allocator<Point> > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&) [129] Point* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, Point*>(__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, Point*) [143] std::abs(float)
  [33] bool __gnu_cxx::operator!=<Point*, std::vector<Point, std::allocator<Point> > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&) [179] Point* std::__uninitialized_copy<true>::__uninit_copy<std::_Deque_iterator<Point, Point&, Point*>, Point*>(std::_Deque_iterator<Point, Point&, Point*>, std::_Deque_iterator<Point, Point&, Point*>, Point*) [56] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  [38] bool __gnu_cxx::operator!=<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [51] std::pair<float, float>::pair<float&, float&, true>(float&, float&) [31] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
 [112] Convex::get_convex_vx() const [180] std::deque<Point, std::allocator<Point> >::_M_destroy_data(std::_Deque_iterator<Point, Point&, Point*>, std::_Deque_iterator<Point, Point&, Point*>, std::allocator<Point> const&) [144] long std::__lg<long>(long)
  [14] __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::base() const [86] std::deque<Point, std::allocator<Point> >::end() [145] Point* std::copy<__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, Point*>(__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, Point*)
  [15] __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::operator*() const [130] std::deque<Point, std::allocator<Point> >::back() [206] Point* std::copy<std::_Deque_iterator<Point, Point&, Point*>, Point*>(std::_Deque_iterator<Point, Point&, Point*>, std::_Deque_iterator<Point, Point&, Point*>, Point*)
  [53] __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::operator-(long) const [131] std::deque<Point, std::allocator<Point> >::begin() [25] std::remove_reference<Point&>::type&& std::move<Point&>(Point&)
 [113] __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::operator+(long) const [132] std::deque<Point, std::allocator<Point> >::rbegin() [105] std::remove_reference<__gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>&>::type&& std::move<__gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>&>(__gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>&) (move.h)
  [79] __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >::base() const [87] std::deque<Point, std::allocator<Point> >::push_back(Point const&) [106] std::remove_reference<__gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>&>::type&& std::move<__gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>&>(__gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>&) (move.h)
  [21] __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::base() const [181] std::deque<Point, std::allocator<Point> >::deque() [146] std::remove_reference<Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}&>::type&& std::move<Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}&>(Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}&) (move.h)
  [49] __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator*() const [182] std::deque<Point, std::allocator<Point> >::~deque() [74] std::remove_reference<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}&>::type&& std::move<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}&>(Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}&) (move.h)
 [114] std::_Deque_base<Point, std::allocator<Point> >::_M_get_Tp_allocator() const [30] std::vector<Point, std::allocator<Point> >::_S_max_size(std::allocator<Point> const&) [147] std::remove_reference<Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}&>::type&& std::move<Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}&>(Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}&) (move.h)
 [115] std::_Deque_base<Point, std::allocator<Point> >::_M_get_map_allocator() const [35] std::vector<Point, std::allocator<Point> >::_S_relocate(Point*, Point*, Point*, std::allocator<Point>&) [75] std::remove_reference<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}&>::type&& std::move<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}&>(Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}&) (move.h)
  [29] std::_Vector_base<Point, std::allocator<Point> >::_M_get_Tp_allocator() const [62] Point& std::vector<Point, std::allocator<Point> >::emplace_back<Point>(Point&&) [207] void std::sort<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}) (stl_algo.h)
  [80] std::_Deque_iterator<Point, Point&, Point*>::operator*() const [183] void std::vector<Point, std::allocator<Point> >::_M_assign_aux<std::_Deque_iterator<Point, Point&, Point*> >(std::_Deque_iterator<Point, Point&, Point*>, std::_Deque_iterator<Point, Point&, Point*>, std::forward_iterator_tag) [208] void std::sort<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}) (stl_algo.h)
 [116] std::reverse_iterator<std::_Deque_iterator<Point, Point&, Point*> >::operator*() const [184] std::vector<Point, std::allocator<Point> >::_M_erase_at_end(Point*) [209] void std::__sort<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>) (stl_algo.h)
 [117] std::reverse_iterator<std::_Deque_iterator<Point, Point&, Point*> >::operator+(long) const [101] void std::vector<Point, std::allocator<Point> >::_M_realloc_insert<Point const&>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Point const&) [210] void std::__sort<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>) (stl_algo.h)
  [81] std::deque<Point, std::allocator<Point> >::size() const [71] void std::vector<Point, std::allocator<Point> >::_M_realloc_insert<Point>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Point&&) [23] Point&& std::forward<Point>(std::remove_reference<Point>::type&)
  [57] std::vector<Point, std::allocator<Point> >::_M_check_len(unsigned long, char const*) const [185] std::vector<Point, std::allocator<Point> >::_S_check_init_len(unsigned long, std::allocator<Point> const&) [32] Point const& std::forward<Point const&>(std::remove_reference<Point const&>::type&)
